date,econ_index,econ_index_se,f_gdp,f_gdp_se,f_potus,f_potus_se
1993-05-25,0.092317704,0.08923042268110064,2.8444128,0.26178912010287275,0.01552679,0.02255606640236198
1993-06-01,0.0979343375,0.09280863978267487,2.8568935,0.28609150883341683,0.015497469,0.022655048312140273
1993-06-08,0.11539637,0.09499232964618957,2.94160875,0.2342793464928251,0.016464926,0.02266722898001866
1993-06-15,0.119288025,0.10387830239683414,2.9529567500000002,0.2554192629154686,0.0161736135,0.022981037131977276
1993-06-22,0.12369585,0.11452962572148041,2.96126095,0.2650330742927824,0.0167808505,0.023218794218255834
1993-06-29,0.11947648,0.12434084540382323,2.9494509,0.285530161526718,0.016349842500000003,0.02335527731629209
1993-07-06,0.12611135499999998,0.12040100839251425,2.96717405,0.2690717158764044,0.0169503795,0.023375114494223585
1993-07-13,0.129822245,0.12814478470131122,3.00727485,0.2790220297147382,0.017289503,0.023434390634215322
1993-07-20,0.13641154,0.12796806677241526,3.0233304,0.2834913630940729,0.017890168999999997,0.023261576936322283
1993-07-27,0.13941902,0.12495294175361588,3.0204712999999996,0.28499744117512377,0.018212872499999998,0.02328269011739591
1993-08-03,0.13561014500000002,0.12255126934013556,3.0041777,0.28362967844216747,0.018005675999999998,0.023103543160666425
1993-08-10,0.14245421,0.12867009441858537,3.0363175499999997,0.30032050722016396,0.0182074735,0.023524966368987026
1993-08-17,0.144463465,0.13481966094136974,3.0483503,0.2995680185883684,0.0183854425,0.023457862795382416
1993-08-24,0.15097024,0.1387673255661696,3.0644131999999997,0.3149733828349013,0.019012314500000002,0.023717382318672212
1993-08-31,0.143104975,0.14585178901549894,3.0553138,0.3800441770715945,0.018132413,0.0242890110364451
1993-09-07,0.15580483,0.1406178452228213,3.0876822,0.33922091969969476,0.01844306,0.02421633815664333
1993-09-14,0.170712415,0.1461209019133538,3.15173625,0.34863211899273544,0.0192426645,0.0242729440184561
1993-09-21,0.18302725,0.16378709420987825,3.20646085,0.3746688664875338,0.0201969745,0.0245701661283989
1993-09-28,0.19002572499999998,0.17065931920962615,3.24716935,0.3741598262824426,0.020924834,0.024689987273256248
1993-10-05,0.203154255,0.17537472621023306,3.29362335,0.39084472756697836,0.0212879815,0.02498030901063915
1993-10-12,0.215783185,0.18327379554052498,3.3741922,0.4139242267791802,0.0222894125,0.025139734616492868
1993-10-19,0.235398685,0.1999710175336399,3.4378386,0.46174521825534437,0.023084486,0.02600827929033674
1993-10-26,0.24392711,0.20916147382285377,3.47246745,0.46826606248310926,0.0237567885,0.026145691891071743
1993-11-02,0.26416257,0.22626533918176922,3.5795003000000003,0.5034753189141308,0.0254964975,0.026598715503297912
1993-11-09,0.28247629500000004,0.23855618149521277,3.65602375,0.546363071052924,0.025891358,0.027363467336433803
1993-11-16,0.288950005,0.2409455912443332,3.68124915,0.5581354104026961,0.026142086000000002,0.02750049809244134
1993-11-23,0.29303908,0.23987469775338058,3.6763471,0.5638802224530035,0.0265864485,0.027601734010007654
1993-11-30,0.297231725,0.24133977411599364,3.7150207,0.5730183201276492,0.0268032185,0.027692724150428234
1993-12-07,0.30804309,0.24909813733794772,3.77542685,0.5861689164249565,0.027126014,0.027750425782940548
1993-12-14,0.31185829,0.2561958081303607,3.78380035,0.5955397223507785,0.0278094195,0.02772690388170013
1993-12-21,0.314682315,0.262164957903315,3.79384315,0.6065552068221738,0.028332702,0.027977054884401723
1993-12-28,0.312303145,0.2628706380156235,3.778697,0.5993171973905026,0.0271391385,0.028433635281504513
1994-01-04,0.31832893,0.2693189943208122,3.80322145,0.6066070734935781,0.0280744015,0.028433544790487576
1994-01-11,0.33443947500000004,0.28741866466709415,3.89114135,0.6430291142822278,0.029153528499999998,0.02884418681225549
1994-01-18,0.33799268000000005,0.2905022079607602,3.9224243000000003,0.6529370895424861,0.0294709975,0.028941972921917122
